"state_code","state","gender","post_code","force","area","category","category_code","vacancies","initial","current","allocated","left_vacancy","allocated_hc","allocated_hc_prev","key","min_marks_prev","min_marks_parta_prev","min_marks_partb_prev","min_marks_cand_dob_prev","min_marks","min_marks_parta","min_marks_partb","min_marks_cand_dob"
"29","Rajasthan","2","A","BSF","G","UR","9",151,151,151,NULL,NULL,NULL,NULL,"292G9","133.39939","35.5","24.25","2004-04-30",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","B","EWS","0",20,20,20,NULL,NULL,NULL,NULL,"292B0","107.25074","37.75","17.5","2005-04-20",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","B","SC","1",34,34,34,NULL,NULL,NULL,NULL,"292B1","101.36139","31.25","15.5","1999-05-07",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","B","ST","2",26,26,26,NULL,NULL,NULL,NULL,"292B2","65.48769","17.5","19.75","2006-01-20",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","B","ESM","3",20,20,20,NULL,NULL,NULL,NULL,"292B3","61.71536","28.75","6.25","1986-06-15",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","B","OBC","6",40,40,40,NULL,NULL,NULL,NULL,"292B6","115.6415","33.5","22.25","2003-10-10",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","B","UR","9",81,81,81,NULL,NULL,NULL,NULL,"292B9","117.40549","35.5","19.75","2006-01-15",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","G","EWS","0",42,42,42,NULL,NULL,NULL,NULL,"292G0","128.14259","40","17.5","2002-01-17",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","G","SC","1",71,71,71,NULL,NULL,NULL,NULL,"292G1","123.97031","37.75","17.75","2002-03-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","G","ST","2",54,54,54,NULL,NULL,NULL,NULL,"292G2","123.8525","37.75","16.5","1999-09-12",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","G","ESM","3",42,42,42,NULL,NULL,NULL,NULL,"292G3","35.27181","13","6.25","1982-01-08",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","G","OBC","6",84,84,84,NULL,NULL,NULL,NULL,"292G6","133.46096","35.75","26.5","2001-02-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","B","CISF","G","UR","9",167,167,167,NULL,NULL,NULL,NULL,"292G9","133.39939","35.5","24.25","2004-04-30",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","B","EWS","0",19,19,19,NULL,NULL,NULL,NULL,"292B0","107.25074","37.75","17.5","2005-04-20",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","B","SC","1",32,32,32,NULL,NULL,NULL,NULL,"292B1","101.36139","31.25","15.5","1999-05-07",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","B","ST","2",24,24,24,NULL,NULL,NULL,NULL,"292B2","65.48769","17.5","19.75","2006-01-20",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","B","ESM","3",19,19,19,NULL,NULL,NULL,NULL,"292B3","61.71536","28.75","6.25","1986-06-15",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","B","OBC","6",37,37,37,NULL,NULL,NULL,NULL,"292B6","115.6415","33.5","22.25","2003-10-10",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","B","UR","9",74,74,74,NULL,NULL,NULL,NULL,"292B9","117.40549","35.5","19.75","2006-01-15",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","G","EWS","0",39,39,39,NULL,NULL,NULL,NULL,"292G0","128.14259","40","17.5","2002-01-17",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","G","SC","1",66,66,66,NULL,NULL,NULL,NULL,"292G1","123.97031","37.75","17.75","2002-03-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","G","ST","2",51,51,51,NULL,NULL,NULL,NULL,"292G2","123.8525","37.75","16.5","1999-09-12",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","G","ESM","3",39,39,39,NULL,NULL,NULL,NULL,"292G3","35.27181","13","6.25","1982-01-08",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","G","OBC","6",78,78,78,NULL,NULL,NULL,NULL,"292G6","133.46096","35.75","26.5","2001-02-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","C","CRPF","G","UR","9",155,155,155,NULL,NULL,NULL,NULL,"292G9","133.39939","35.5","24.25","2004-04-30",NULL,NULL,NULL,NULL
"29","Rajasthan","2","D","SSB","G","EWS","0",2,2,2,NULL,NULL,NULL,NULL,"292G0","128.14259","40","17.5","2002-01-17",NULL,NULL,NULL,NULL
"29","Rajasthan","2","D","SSB","G","SC","1",4,4,4,NULL,NULL,NULL,NULL,"292G1","123.97031","37.75","17.75","2002-03-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","D","SSB","G","ST","2",3,3,3,NULL,NULL,NULL,NULL,"292G2","123.8525","37.75","16.5","1999-09-12",NULL,NULL,NULL,NULL
"29","Rajasthan","2","D","SSB","G","ESM","3",2,2,2,NULL,NULL,NULL,NULL,"292G3","35.27181","13","6.25","1982-01-08",NULL,NULL,NULL,NULL
"29","Rajasthan","2","D","SSB","G","OBC","6",5,5,5,NULL,NULL,NULL,NULL,"292G6","133.46096","35.75","26.5","2001-02-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","D","SSB","G","UR","9",9,9,9,NULL,NULL,NULL,NULL,"292G9","133.39939","35.5","24.25","2004-04-30",NULL,NULL,NULL,NULL
"29","Rajasthan","2","E","ITBP","G","EWS","0",7,7,7,NULL,NULL,NULL,NULL,"292G0","128.14259","40","17.5","2002-01-17",NULL,NULL,NULL,NULL
"29","Rajasthan","2","E","ITBP","G","SC","1",12,12,12,NULL,NULL,NULL,NULL,"292G1","123.97031","37.75","17.75","2002-03-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","E","ITBP","G","ST","2",9,9,9,NULL,NULL,NULL,NULL,"292G2","123.8525","37.75","16.5","1999-09-12",NULL,NULL,NULL,NULL
"29","Rajasthan","2","E","ITBP","G","ESM","3",7,7,7,NULL,NULL,NULL,NULL,"292G3","35.27181","13","6.25","1982-01-08",NULL,NULL,NULL,NULL
"29","Rajasthan","2","E","ITBP","G","OBC","6",15,15,15,NULL,NULL,NULL,NULL,"292G6","133.46096","35.75","26.5","2001-02-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","E","ITBP","G","UR","9",29,29,29,NULL,NULL,NULL,NULL,"292G9","133.39939","35.5","24.25","2004-04-30",NULL,NULL,NULL,NULL
"29","Rajasthan","2","F","AR","G","EWS","0",3,3,3,NULL,NULL,NULL,NULL,"292G0","128.14259","40","17.5","2002-01-17",NULL,NULL,NULL,NULL
"29","Rajasthan","2","F","AR","G","SC","1",6,6,6,NULL,NULL,NULL,NULL,"292G1","123.97031","37.75","17.75","2002-03-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","F","AR","G","ST","2",4,4,4,NULL,NULL,NULL,NULL,"292G2","123.8525","37.75","16.5","1999-09-12",NULL,NULL,NULL,NULL
"29","Rajasthan","2","F","AR","G","ESM","3",3,3,3,NULL,NULL,NULL,NULL,"292G3","35.27181","13","6.25","1982-01-08",NULL,NULL,NULL,NULL
"29","Rajasthan","2","F","AR","G","OBC","6",6,6,6,NULL,NULL,NULL,NULL,"292G6","133.46096","35.75","26.5","2001-02-05",NULL,NULL,NULL,NULL
"29","Rajasthan","2","F","AR","G","UR","9",13,13,13,NULL,NULL,NULL,NULL,"292G9","133.39939","35.5","24.25","2004-04-30",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","A","BSF","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"31G2","54.29808","22","4","2002-05-11",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","A","BSF","G","UR","9",1,1,1,NULL,NULL,NULL,NULL,"31G9","49.88388","27.25","5.5","2006-04-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","A","BSF","N","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"31N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","A","BSF","N","ST","2",4,4,4,NULL,NULL,NULL,NULL,"31N2","56.01858","9","2.5","2004-12-25",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","A","BSF","N","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"31N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","A","BSF","N","UR","9",4,4,4,NULL,NULL,NULL,NULL,"31N9","54.50865","18.25","12.25","2002-06-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","B","CISF","B","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"31B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","B","CISF","B","ST","2",1,1,1,NULL,NULL,NULL,NULL,"31B2","45.71678","13.25","3.25","2003-10-20",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","B","CISF","B","UR","9",1,1,1,NULL,NULL,NULL,NULL,"31B9","48.32769","15.5","15.5","2005-12-26",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","B","CISF","G","UR","9",1,1,1,NULL,NULL,NULL,NULL,"31G9","49.88388","27.25","5.5","2006-04-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","B","CISF","N","ST","2",3,3,3,NULL,NULL,NULL,NULL,"31N2","56.01858","9","2.5","2004-12-25",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","B","CISF","N","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"31N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","B","CISF","N","UR","9",3,3,3,NULL,NULL,NULL,NULL,"31N9","54.50865","18.25","12.25","2002-06-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","C","CRPF","B","UR","9",1,1,1,NULL,NULL,NULL,NULL,"31B9","48.32769","15.5","15.5","2005-12-26",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","C","CRPF","N","ST","2",1,1,1,NULL,NULL,NULL,NULL,"31N2","56.01858","9","2.5","2004-12-25",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","C","CRPF","N","UR","9",1,1,1,NULL,NULL,NULL,NULL,"31N9","54.50865","18.25","12.25","2002-06-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","E","ITBP","B","EWS","0",3,3,3,NULL,NULL,NULL,NULL,"31B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","E","ITBP","B","ST","2",13,13,13,NULL,NULL,NULL,NULL,"31B2","45.71678","13.25","3.25","2003-10-20",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","E","ITBP","B","ESM","3",3,3,3,NULL,NULL,NULL,NULL,"31B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","E","ITBP","B","UR","9",12,12,12,NULL,NULL,NULL,NULL,"31B9","48.32769","15.5","15.5","2005-12-26",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","E","ITBP","G","UR","9",1,1,1,NULL,NULL,NULL,NULL,"31G9","49.88388","27.25","5.5","2006-04-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","E","ITBP","N","ST","2",1,1,1,NULL,NULL,NULL,NULL,"31N2","56.01858","9","2.5","2004-12-25",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","E","ITBP","N","UR","9",1,1,1,NULL,NULL,NULL,NULL,"31N9","54.50865","18.25","12.25","2002-06-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","F","AR","B","ST","2",2,2,2,NULL,NULL,NULL,NULL,"31B2","45.71678","13.25","3.25","2003-10-20",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","F","AR","B","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"31B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","F","AR","B","OBC","6",1,1,1,NULL,NULL,NULL,NULL,"31B6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","1","F","AR","B","UR","9",2,2,2,NULL,NULL,NULL,NULL,"31B9","48.32769","15.5","15.5","2005-12-26",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"32G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","G","ST","2",5,5,5,NULL,NULL,NULL,NULL,"32G2","39.12963","6.25","4","1998-02-14",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"32G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","G","UR","9",4,4,4,NULL,NULL,NULL,NULL,"32G9","49.44476","31","3.75","2005-01-01",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","N","EWS","0",5,5,5,NULL,NULL,NULL,NULL,"32N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"32N1","35.39242","17","2.75","1999-05-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","N","ST","2",22,22,22,NULL,NULL,NULL,NULL,"32N2","43.17681","13","4","2000-05-05",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","N","ESM","3",5,5,5,NULL,NULL,NULL,NULL,"32N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","A","BSF","N","UR","9",22,22,22,NULL,NULL,NULL,NULL,"32N9","51.74993","11.75","15.75","2002-10-09",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","B","EWS","0",2,2,2,NULL,NULL,NULL,NULL,"32B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","B","ST","2",13,13,13,NULL,NULL,NULL,NULL,"32B2","32.97501","7.75","9.25","2006-01-31",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","B","ESM","3",3,3,3,NULL,NULL,NULL,NULL,"32B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","B","UR","9",12,12,12,NULL,NULL,NULL,NULL,"32B9","48.3538","2.25","6.75","2005-09-30",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"32G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","G","ST","2",7,7,7,NULL,NULL,NULL,NULL,"32G2","39.12963","6.25","4","1998-02-14",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","G","ESM","3",2,2,2,NULL,NULL,NULL,NULL,"32G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","G","UR","9",7,7,7,NULL,NULL,NULL,NULL,"32G9","49.44476","31","3.75","2005-01-01",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","N","EWS","0",5,5,5,NULL,NULL,NULL,NULL,"32N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"32N1","35.39242","17","2.75","1999-05-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","N","ST","2",25,25,25,NULL,NULL,NULL,NULL,"32N2","43.17681","13","4","2000-05-05",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","N","ESM","3",6,6,6,NULL,NULL,NULL,NULL,"32N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","B","CISF","N","UR","9",24,24,24,NULL,NULL,NULL,NULL,"32N9","51.74993","11.75","15.75","2002-10-09",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","B","EWS","0",2,2,2,NULL,NULL,NULL,NULL,"32B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","B","ST","2",10,10,10,NULL,NULL,NULL,NULL,"32B2","32.97501","7.75","9.25","2006-01-31",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","B","ESM","3",2,2,2,NULL,NULL,NULL,NULL,"32B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","B","UR","9",10,10,10,NULL,NULL,NULL,NULL,"32B9","48.3538","2.25","6.75","2005-09-30",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"32G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","G","ST","2",4,4,4,NULL,NULL,NULL,NULL,"32G2","39.12963","6.25","4","1998-02-14",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"32G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","G","UR","9",3,3,3,NULL,NULL,NULL,NULL,"32G9","49.44476","31","3.75","2005-01-01",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","N","EWS","0",5,5,5,NULL,NULL,NULL,NULL,"32N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"32N1","35.39242","17","2.75","1999-05-12",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","N","ST","2",23,23,23,NULL,NULL,NULL,NULL,"32N2","43.17681","13","4","2000-05-05",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","N","ESM","3",5,5,5,NULL,NULL,NULL,NULL,"32N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","C","CRPF","N","UR","9",22,22,22,NULL,NULL,NULL,NULL,"32N9","51.74993","11.75","15.75","2002-10-09",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","D","SSB","N","ST","2",1,1,1,NULL,NULL,NULL,NULL,"32N2","43.17681","13","4","2000-05-05",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","D","SSB","N","UR","9",2,2,2,NULL,NULL,NULL,NULL,"32N9","51.74993","11.75","15.75","2002-10-09",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","B","EWS","0",19,19,19,NULL,NULL,NULL,NULL,"32B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","B","SC","1",3,3,3,NULL,NULL,NULL,NULL,"32B1","50.80111","19.75","10.75","1999-02-01",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","B","ST","2",72,72,72,NULL,NULL,NULL,NULL,"32B2","32.97501","7.75","9.25","2006-01-31",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","B","ESM","3",19,19,19,NULL,NULL,NULL,NULL,"32B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","B","UR","9",97,97,97,NULL,NULL,NULL,NULL,"32B9","48.3538","2.25","6.75","2005-09-30",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"32G2","39.12963","6.25","4","1998-02-14",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","G","UR","9",2,2,2,NULL,NULL,NULL,NULL,"32G9","49.44476","31","3.75","2005-01-01",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","N","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"32N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","N","ST","2",4,4,4,NULL,NULL,NULL,NULL,"32N2","43.17681","13","4","2000-05-05",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","N","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"32N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","E","ITBP","N","UR","9",4,4,4,NULL,NULL,NULL,NULL,"32N9","51.74993","11.75","15.75","2002-10-09",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","B","EWS","0",6,6,6,NULL,NULL,NULL,NULL,"32B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","B","SC","1",5,5,5,NULL,NULL,NULL,NULL,"32B1","50.80111","19.75","10.75","1999-02-01",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","B","ST","2",19,19,19,NULL,NULL,NULL,NULL,"32B2","32.97501","7.75","9.25","2006-01-31",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","B","ESM","3",8,8,8,NULL,NULL,NULL,NULL,"32B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","B","OBC","6",7,7,7,NULL,NULL,NULL,NULL,"32B6","51.78711","15.25","4","2001-02-04",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","B","UR","9",38,38,38,NULL,NULL,NULL,NULL,"32B9","48.3538","2.25","6.75","2005-09-30",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"32G2","39.12963","6.25","4","1998-02-14",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","G","OBC","6",1,1,1,NULL,NULL,NULL,NULL,"32G6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","G","UR","9",1,1,1,NULL,NULL,NULL,NULL,"32G9","49.44476","31","3.75","2005-01-01",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","N","ST","2",2,2,2,NULL,NULL,NULL,NULL,"32N2","43.17681","13","4","2000-05-05",NULL,NULL,NULL,NULL
"3","Arunachal Pradesh","2","F","AR","N","UR","9",2,2,2,NULL,NULL,NULL,NULL,"32N9","51.74993","11.75","15.75","2002-10-09",NULL,NULL,NULL,NULL
"30","Sikkim","1","A","BSF","G","UR","9",2,2,2,NULL,NULL,NULL,NULL,"301G9","52.28701","9","15.25","1999-09-25",NULL,NULL,NULL,NULL
"30","Sikkim","1","B","CISF","B","UR","9",3,3,3,NULL,NULL,NULL,NULL,"301B9","58.73721","19.75","6.25","2006-08-02",NULL,NULL,NULL,NULL
"30","Sikkim","1","B","CISF","G","UR","9",1,1,1,NULL,NULL,NULL,NULL,"301G9","52.28701","9","15.25","1999-09-25",NULL,NULL,NULL,NULL
"30","Sikkim","1","E","ITBP","B","EWS","0",5,5,5,NULL,NULL,NULL,NULL,"301B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"30","Sikkim","1","E","ITBP","B","SC","1",3,3,3,NULL,NULL,NULL,NULL,"301B1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"30","Sikkim","1","E","ITBP","B","ST","2",10,10,10,NULL,NULL,NULL,NULL,"301B2","41.95028","17.5","1.75","2003-10-12",NULL,NULL,NULL,NULL
"30","Sikkim","1","E","ITBP","B","ESM","3",5,5,5,NULL,NULL,NULL,NULL,"301B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"30","Sikkim","1","E","ITBP","B","OBC","6",12,12,12,NULL,NULL,NULL,NULL,"301B6","41.21427","9.5","7.75","2005-01-01",NULL,NULL,NULL,NULL
"30","Sikkim","1","E","ITBP","B","UR","9",18,18,18,NULL,NULL,NULL,NULL,"301B9","58.73721","19.75","6.25","2006-08-02",NULL,NULL,NULL,NULL
"30","Sikkim","2","A","BSF","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"302G2","63.39644","22.25","8.5","2004-12-18",NULL,NULL,NULL,NULL
"30","Sikkim","2","A","BSF","G","OBC","6",1,1,1,NULL,NULL,NULL,NULL,"302G6","53.31921","12.75","4","2005-03-17",NULL,NULL,NULL,NULL
"30","Sikkim","2","A","BSF","G","UR","9",1,1,1,NULL,NULL,NULL,NULL,"302G9","66.82429","19.75","15.25","2006-07-23",NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","B","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"302B0","45.63606","8.5","17.5","2004-01-15",NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","B","ST","2",3,3,3,NULL,NULL,NULL,NULL,"302B2","32.53993","6.25","22","2005-05-23",NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","B","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"302B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","B","OBC","6",5,5,5,NULL,NULL,NULL,NULL,"302B6","40.92947","8.5","6.5","2001-12-06",NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","B","UR","9",5,5,5,NULL,NULL,NULL,NULL,"302B9","50.00209","1.75","22","2005-01-26",NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"302G2","63.39644","22.25","8.5","2004-12-18",NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"302G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","G","OBC","6",1,1,1,NULL,NULL,NULL,NULL,"302G6","53.31921","12.75","4","2005-03-17",NULL,NULL,NULL,NULL
"30","Sikkim","2","B","CISF","G","UR","9",3,3,3,NULL,NULL,NULL,NULL,"302G9","66.82429","19.75","15.25","2006-07-23",NULL,NULL,NULL,NULL
"30","Sikkim","2","C","CRPF","B","EWS","0",2,2,2,NULL,NULL,NULL,NULL,"302B0","45.63606","8.5","17.5","2004-01-15",NULL,NULL,NULL,NULL
"30","Sikkim","2","C","CRPF","B","SC","1",1,1,1,NULL,NULL,NULL,NULL,"302B1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"30","Sikkim","2","C","CRPF","B","ST","2",5,5,5,NULL,NULL,NULL,NULL,"302B2","32.53993","6.25","22","2005-05-23",NULL,NULL,NULL,NULL
"30","Sikkim","2","C","CRPF","B","ESM","3",3,3,3,NULL,NULL,NULL,NULL,"302B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"30","Sikkim","2","C","CRPF","B","OBC","6",7,7,7,NULL,NULL,NULL,NULL,"302B6","40.92947","8.5","6.5","2001-12-06",NULL,NULL,NULL,NULL
